date,Isig,Iref,TEMP,RH,FR,INDEX,elapsed_time,location,event
2022-04-12 12:49:30,2818,2674,26.19,20.42,130.74,5,10770,Otis St,1
2022-04-12 12:49:45,2816,2673,26.42,20.46,129.55,6,10785,Otis St,1
2022-04-12 12:50:00,2798,2680,26.35,20.29,128.85,7,10800,Otis St,1
2022-04-12 12:50:15,2815,2670,26.46,19.86,129.88,8,10815,Otis St,1
2022-04-12 12:50:30,2792,2673,26.46,19.59,132.45,9,10830,Otis St,1
2022-04-12 12:50:45,2815,2678,26.46,19.53,130.74,10,10845,Otis St,1
2022-04-12 13:18:15,2802,2646,26.49,23.28,129.67,1,12495,Otis St,1
2022-04-12 13:18:30,2809,2644,26.53,22.16,127.93,2,12510,Otis St,1
2022-04-12 13:18:45,2805,2663,26.6,21.45,128.14,3,12525,Otis St,1
2022-04-12 13:19:00,2804,2664,26.8,21.32,129.27,4,12540,Otis St,1
2022-04-12 13:19:15,2784,2647,26.8,21.05,131.04,5,12555,Otis St,1
2022-04-12 13:19:30,2780,2650,26.89,20.82,130.04,6,12570,Otis St,1
2022-04-12 13:19:45,2802,2661,26.93,20.68,129.88,7,12585,Otis St,1
2022-04-12 13:20:00,2797,2659,26.97,20.77,129.88,8,12600,Otis St,1
2022-04-12 13:20:15,2798,2662,27.11,20.7,130.34,9,12615,Otis St,1
2022-04-12 13:20:30,2779,2642,26.96,20.44,130.19,10,12630,Otis St,1
2022-04-12 13:48:00,2770,2636,27.13,23.27,131.44,1,14280,Otis St,1
2022-04-12 13:48:15,2791,2652,27.23,22.45,127.75,2,14295,Otis St,1
2022-04-12 13:48:30,2792,2650,27.38,21.97,131.01,3,14310,Otis St,1
2022-04-12 13:48:45,2785,2645,27.42,21.2,130.74,4,14325,Otis St,1
2022-04-12 13:49:00,2787,2633,27.52,20.78,130.43,5,14340,Otis St,1
2022-04-12 13:49:15,2771,2626,27.71,20.16,130.49,6,14355,Otis St,1
2022-04-12 13:49:30,2783,2647,27.61,20.21,131.38,7,14370,Otis St,1
2022-04-12 13:49:45,2785,2631,27.71,20.0,131.53,8,14385,Otis St,1
2022-04-12 13:50:00,2785,2645,27.78,19.84,131.53,9,14400,Otis St,1
2022-04-12 13:50:15,2766,2624,27.85,19.75,129.24,10,14415,Otis St,1
2022-04-12 14:17:45,2753,2636,27.96,23.05,132.26,1,16065,Otis St,1
2022-04-12 14:18:00,2753,2614,27.96,21.32,127.17,2,16080,Otis St,1
2022-04-12 14:18:15,2774,2633,28.09,20.48,130.34,3,16095,Otis St,1
2022-04-12 14:18:30,2768,2615,28.16,20.01,127.69,4,16110,Otis St,1
2022-04-12 14:18:45,2751,2616,28.36,19.84,129.49,5,16125,Otis St,1
2022-04-12 14:19:00,2773,2612,28.43,20.2,131.01,6,16140,Otis St,1
2022-04-12 14:19:15,2750,2616,28.46,20.64,131.99,7,16155,Otis St,1
2022-04-12 14:19:30,2767,2633,28.47,20.35,129.39,8,16170,Otis St,1
2022-04-12 14:19:45,2767,2612,28.46,19.78,129.39,9,16185,Otis St,1
2022-04-12 14:20:00,2765,2629,28.56,19.67,128.51,10,16200,Otis St,1
2022-04-12 14:47:30,2757,2602,28.3,22.81,133.45,1,17850,Otis St,1
2022-04-12 14:47:45,2761,2621,28.5,21.46,126.22,2,17865,Otis St,1
2022-04-12 14:48:00,2762,2623,28.6,20.83,128.75,3,17880,Otis St,1
2022-04-12 14:48:15,2762,2623,28.74,20.48,128.11,4,17895,Otis St,1
2022-04-12 14:48:30,2759,2606,28.77,20.16,130.19,5,17910,Otis St,1
2022-04-12 14:48:45,2759,2623,28.87,19.57,128.51,6,17925,Otis St,1
2022-04-12 14:49:00,2735,2605,28.98,19.26,128.75,7,17940,Otis St,1
2022-04-12 14:49:15,2753,2618,28.98,19.01,128.85,8,17955,Otis St,1
2022-04-12 14:49:30,2731,2603,28.98,18.95,129.0,9,17970,Otis St,1
2022-04-12 14:49:45,2757,2600,29.02,18.9,128.45,10,17985,Otis St,1
2022-04-12 15:17:15,2741,2604,28.26,22.68,132.69,1,19635,Otis St,1
2022-04-12 15:17:30,2763,2626,28.19,21.23,125.89,2,19650,Otis St,1
2022-04-12 15:17:45,2742,2628,28.39,20.58,132.54,3,19665,Otis St,1
2022-04-12 15:18:00,2765,2628,28.43,20.26,130.92,4,19680,Otis St,1
2022-04-12 15:18:15,2763,2605,28.49,20.05,127.2,5,19695,Otis St,1
2022-04-12 15:18:30,2763,2610,28.54,19.77,127.35,6,19710,Otis St,1
2022-04-12 15:18:45,2741,2608,28.53,19.95,127.35,7,19725,Otis St,1
2022-04-12 15:19:00,2742,2609,28.59,19.97,127.35,8,19740,Otis St,1
2022-04-12 15:19:15,2760,2623,28.61,19.63,127.5,9,19755,Otis St,1
2022-04-12 15:19:30,2759,2626,28.61,19.38,131.1,10,19770,Otis St,1
